,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
9,200745,2016,0,1610612751,BKN,30.0,46,0,634.0,127,279,0.455,3,16,0.188,47,57,0.825,28.0,69.0,97.0,18,4.0,9.0,26.0,61,304,0,Andrea Bargnani
13,787,1998,0,1610612745,HOU,35.0,68,41,2243.0,361,744,0.485,18,84,0.214,296,397,0.746,241.0,553.0,794.0,217,71.0,28.0,147.0,187,1036,0,Charles Barkley
14,787,1999,0,1610612745,HOU,36.0,42,40,1526.0,240,502,0.478,4,25,0.16,192,267,0.719,167.0,349.0,516.0,192,43.0,13.0,100.0,89,676,0,Charles Barkley
15,787,2000,0,1610612745,HOU,37.0,20,18,620.0,106,222,0.477,6,26,0.231,71,110,0.645,71.0,138.0,209.0,63,14.0,4.0,44.0,48,289,0,Charles Barkley
0,2057,2001,0,1610612757,POR,23.0,8,0,37.0,8,22,0.364,3,8,0.375,0,0,0.0,0.0,3.0,3.0,6,2.0,0.0,5.0,2,19,0,Erick Barkley
1,2057,2002,0,1610612757,POR,24.0,19,4,226.0,24,68,0.353,1,7,0.143,9,10,0.9,5.0,13.0,18.0,34,17.0,1.0,12.0,29,58,0,Erick Barkley
0,1631230,2023,0,1610612759,SAS,20.0,28,0,408.0,46,86,0.535,0,4,0.0,18,25,0.72,46.0,56.0,102.0,24,10.0,19.0,15.0,56,110,0,Dominick Barlow
1,1631230,2024,0,1610612759,SAS,20.0,7,0,35.0,3,7,0.429,0,0,0.0,2,4,0.5,0.0,5.0,5.0,0,1.0,0.0,0.0,2,8,0,Dominick Barlow
0,203084,2013,0,1610612744,GSW,21.0,81,81,2058.0,276,628,0.439,52,145,0.359,144,190,0.758,53.0,280.0,333.0,98,52.0,14.0,101.0,140,748,0,Harrison Barnes
1,203084,2014,0,1610612744,GSW,22.0,78,24,2204.0,271,679,0.399,66,190,0.347,130,181,0.718,66.0,245.0,311.0,116,65.0,20.0,84.0,158,738,0,Harrison Barnes
2,203084,2015,0,1610612744,GSW,23.0,82,82,2318.0,316,656,0.482,87,215,0.405,108,150,0.72,117.0,336.0,453.0,116,61.0,19.0,71.0,146,827,0,Harrison Barnes
3,203084,2016,0,1610612744,GSW,24.0,66,59,2042.0,295,633,0.466,82,214,0.383,102,134,0.761,77.0,248.0,325.0,117,41.0,10.0,57.0,136,774,0,Harrison Barnes
4,203084,2017,0,1610612742,DAL,25.0,79,79,2804.0,599,1280,0.468,78,222,0.351,242,281,0.861,93.0,301.0,394.0,116,65.0,15.0,102.0,128,1518,0,Harrison Barnes
5,203084,2018,0,1610612742,DAL,26.0,77,77,2634.0,537,1208,0.445,119,333,0.357,259,313,0.827,77.0,391.0,468.0,152,49.0,14.0,118.0,94,1452,0,Harrison Barnes
6,203084,2019,0,1610612742,DAL,27.0,49,49,1584.0,290,717,0.404,121,311,0.389,165,198,0.833,36.0,171.0,207.0,62,33.0,11.0,68.0,79,866,0,Harrison Barnes
7,203084,2019,0,1610612758,SAC,27.0,28,28,949.0,141,310,0.455,53,130,0.408,64,80,0.8,21.0,133.0,154.0,53,17.0,2.0,30.0,43,399,0,Harrison Barnes
8,203084,2019,0,0,TOT,27.0,77,77,2533.0,431,1027,0.42,174,441,0.395,229,278,0.824,57.0,304.0,361.0,115,50.0,13.0,98.0,122,1265,0,Harrison Barnes
9,203084,2020,0,1610612758,SAC,28.0,72,72,2482.0,365,793,0.46,102,268,0.381,214,267,0.801,77.0,278.0,355.0,159,43.0,12.0,88.0,93,1046,0,Harrison Barnes
10,203084,2021,0,1610612758,SAC,29.0,58,58,2102.0,319,642,0.497,100,256,0.391,195,235,0.83,64.0,321.0,385.0,201,43.0,11.0,93.0,75,933,0,Harrison Barnes
11,203084,2022,0,1610612758,SAC,30.0,77,77,2587.0,391,834,0.469,142,360,0.394,341,413,0.826,82.0,350.0,432.0,186,53.0,14.0,118.0,94,1265,0,Harrison Barnes
12,203084,2023,0,1610612758,SAC,31.0,82,82,2662.0,374,791,0.473,132,353,0.374,350,413,0.847,87.0,279.0,366.0,128,57.0,10.0,86.0,103,1230,0,Harrison Barnes
13,203084,2024,0,1610612758,SAC,31.0,19,19,600.0,76,159,0.478,34,90,0.378,39,47,0.83,15.0,47.0,62.0,28,15.0,3.0,16.0,21,225,0,Harrison Barnes
0,2440,2004,0,1610612746,LAC,24.0,38,9,724.0,63,138,0.457,2,13,0.154,43,61,0.705,53.0,98.0,151.0,48,27.0,3.0,44.0,76,171,0,Matt Barnes
1,2440,2005,0,1610612758,SAC,25.0,43,9,714.0,62,151,0.411,5,22,0.227,35,58,0.603,49.0,84.0,133.0,57,30.0,7.0,45.0,80,164,0,Matt Barnes
2,2440,2006,0,1610612752,NYK,26.0,6,5,93.0,11,30,0.367,1,4,0.25,3,4,0.75,7.0,17.0,24.0,6,4.0,0.0,6.0,8,26,0,Matt Barnes
3,2440,2006,0,1610612755,PHI,26.0,50,0,538.0,59,110,0.536,2,11,0.182,29,43,0.674,41.0,56.0,97.0,22,16.0,7.0,24.0,92,149,0,Matt Barnes
4,2440,2006,0,0,TOT,26.0,56,5,631.0,70,140,0.5,3,15,0.2,32,47,0.681,48.0,73.0,121.0,28,20.0,7.0,30.0,100,175,0,Matt Barnes
5,2440,2007,0,1610612744,GSW,27.0,76,23,1813.0,275,628,0.438,106,290,0.366,90,123,0.732,91.0,259.0,350.0,156,73.0,41.0,105.0,188,746,0,Matt Barnes
6,2440,2008,0,1610612744,GSW,28.0,73,18,1414.0,187,442,0.423,53,181,0.293,59,79,0.747,94.0,230.0,324.0,139,48.0,36.0,85.0,159,486,0,Matt Barnes
7,2440,2009,0,1610612756,PHX,29.0,77,40,2082.0,285,674,0.423,117,341,0.343,101,136,0.743,79.0,342.0,421.0,212,52.0,26.0,130.0,209,788,0,Matt Barnes
8,2440,2010,0,1610612753,ORL,30.0,81,58,2097.0,271,557,0.487,66,207,0.319,108,146,0.74,106.0,339.0,445.0,134,59.0,30.0,112.0,185,716,0,Matt Barnes
9,2440,2011,0,1610612747,LAL,31.0,53,0,1020.0,131,279,0.47,34,107,0.318,60,77,0.779,73.0,155.0,228.0,71,39.0,22.0,58.0,127,356,0,Matt Barnes
10,2440,2012,0,1610612747,LAL,32.0,63,16,1440.0,175,387,0.452,46,138,0.333,95,128,0.742,97.0,247.0,344.0,126,35.0,48.0,73.0,152,491,0,Matt Barnes
11,2440,2013,0,1610612746,LAC,33.0,80,4,2058.0,312,675,0.462,111,325,0.342,87,117,0.744,111.0,255.0,366.0,123,82.0,63.0,90.0,233,822,0,Matt Barnes
12,2440,2014,0,1610612746,LAC,34.0,63,40,1735.0,231,527,0.438,97,283,0.343,66,90,0.733,60.0,232.0,292.0,125,56.0,28.0,85.0,185,625,0,Matt Barnes
13,2440,2015,0,1610612746,LAC,35.0,76,74,2271.0,277,624,0.444,136,376,0.362,74,95,0.779,51.0,251.0,302.0,114,67.0,50.0,87.0,240,764,0,Matt Barnes
14,2440,2016,0,1610612763,MEM,36.0,76,45,2190.0,264,693,0.381,119,370,0.322,111,138,0.804,84.0,336.0,420.0,163,78.0,57.0,121.0,234,758,0,Matt Barnes
15,2440,2017,0,1610612758,SAC,37.0,54,13,1366.0,147,383,0.384,69,211,0.327,50,66,0.758,55.0,238.0,293.0,150,36.0,17.0,83.0,138,413,0,Matt Barnes
16,2440,2017,0,1610612744,GSW,37.0,20,5,410.0,38,90,0.422,18,52,0.346,20,23,0.87,15.0,76.0,91.0,45,12.0,9.0,24.0,47,114,0,Matt Barnes
17,2440,2017,0,0,TOT,37.0,74,18,1776.0,185,473,0.391,87,263,0.331,70,89,0.787,70.0,314.0,384.0,195,48.0,26.0,107.0,185,527,0,Matt Barnes
0,1630567,2022,0,1610612761,TOR,20.0,74,74,2617.0,459,932,0.492,58,193,0.301,158,215,0.735,195.0,362.0,557.0,256,80.0,55.0,136.0,192,1134,0,Scottie Barnes
1,1630567,2023,0,1610612761,TOR,21.0,77,76,2678.0,463,1016,0.456,63,224,0.281,190,246,0.772,179.0,333.0,512.0,371,83.0,61.0,154.0,170,1179,0,Scottie Barnes
2,1630567,2024,0,1610612761,TOR,22.0,21,21,730.0,151,330,0.458,41,109,0.376,61,79,0.772,56.0,136.0,192.0,114,36.0,27.0,49.0,44,404,0,Scottie Barnes
0,2857,2005,0,1610612745,HOU,23.0,27,0,314.0,20,69,0.29,9,37,0.243,7,10,0.7,5.0,14.0,19.0,42,14.0,0.0,16.0,35,56,0,Andre Barrett
1,2857,2005,0,1610612753,ORL,23.0,11,1,168.0,25,55,0.455,5,15,0.333,7,9,0.778,6.0,15.0,21.0,27,5.0,1.0,11.0,16,62,0,Andre Barrett
2,2857,2005,0,0,TOT,23.0,38,1,482.0,45,124,0.363,14,52,0.269,14,19,0.737,11.0,29.0,40.0,69,19.0,1.0,27.0,51,118,0,Andre Barrett
3,2857,2006,0,1610612756,PHX,24.0,2,0,21.0,3,7,0.429,0,1,0.0,3,3,1.0,1.0,2.0,3.0,2,0.0,0.0,1.0,1,9,0,Andre Barrett
4,2857,2006,0,1610612761,TOR,24.0,17,0,261.0,35,97,0.361,2,13,0.154,6,9,0.667,8.0,14.0,22.0,50,10.0,0.0,14.0,12,78,0,Andre Barrett
5,2857,2006,0,0,TOT,24.0,19,0,282.0,38,104,0.365,2,14,0.143,9,12,0.75,9.0,16.0,25.0,52,10.0,0.0,15.0,13,87,0,Andre Barrett
6,2857,2007,0,1610612741,CHI,25.0,6,0,29.0,4,8,0.5,0,0,0.0,0,0,0.0,1.0,4.0,5.0,7,0.0,0.0,4.0,4,8,0,Andre Barrett
7,2857,2008,0,1610612746,LAC,26.0,4,0,25.0,2,5,0.4,1,3,0.333,1,2,0.5,0.0,1.0,1.0,7,0.0,0.0,1.0,1,6,0,Andre Barrett
0,1629628,2020,0,1610612752,NYK,20.0,56,55,1704.0,292,727,0.402,63,197,0.32,156,254,0.614,50.0,229.0,279.0,143,55.0,17.0,124.0,122,803,0,RJ Barrett
1,1629628,2021,0,1610612752,NYK,21.0,72,72,2511.0,467,1060,0.441,124,309,0.401,206,276,0.746,68.0,346.0,414.0,217,53.0,20.0,139.0,188,1264,0,RJ Barrett
2,1629628,2022,0,1610612752,NYK,22.0,70,70,2417.0,487,1194,0.408,138,404,0.342,290,406,0.714,66.0,342.0,408.0,208,43.0,16.0,151.0,142,1402,0,RJ Barrett
3,1629628,2023,0,1610612752,NYK,23.0,73,73,2476.0,510,1176,0.434,121,390,0.31,290,392,0.74,60.0,308.0,368.0,201,31.0,15.0,164.0,179,1431,0,RJ Barrett
4,1629628,2024,0,1610612752,NYK,23.0,15,15,442.0,95,227,0.419,29,76,0.382,64,75,0.853,10.0,49.0,59.0,39,7.0,3.0,30.0,22,283,0,RJ Barrett
0,2853,2006,0,1610612748,MIA,24.0,8,0,45.0,5,16,0.313,0,0,0.0,3,4,0.75,2.0,8.0,10.0,0,0.0,0.0,5.0,10,13,0,Earl Barron
1,2853,2007,0,1610612748,MIA,25.0,28,0,203.0,24,83,0.289,0,1,0.0,17,18,0.944,19.0,22.0,41.0,5,6.0,4.0,11.0,21,65,0,Earl Barron
2,2853,2008,0,1610612748,MIA,26.0,46,15,889.0,132,327,0.404,1,13,0.077,61,87,0.701,67.0,131.0,198.0,29,19.0,8.0,48.0,114,326,0,Earl Barron
3,2853,2010,0,1610612752,NYK,28.0,7,6,232.0,30,68,0.441,0,0,0.0,22,29,0.759,31.0,46.0,77.0,8,4.0,4.0,11.0,24,82,0,Earl Barron
4,2853,2011,0,1610612756,PHX,29.0,12,6,183.0,12,51,0.235,0,0,0.0,12,20,0.6,16.0,24.0,40.0,4,6.0,4.0,11.0,32,36,0,Earl Barron
5,2853,2011,0,1610612749,MIL,29.0,7,0,85.0,17,37,0.459,0,0,0.0,2,2,1.0,12.0,10.0,22.0,4,2.0,2.0,2.0,10,36,0,Earl Barron
6,2853,2011,0,1610612757,POR,29.0,2,1,37.0,3,11,0.273,0,0,0.0,1,2,0.5,4.0,10.0,14.0,3,0.0,0.0,3.0,4,7,0,Earl Barron
7,2853,2011,0,0,TOT,29.0,21,7,306.0,32,99,0.323,0,0,0.0,15,24,0.625,32.0,44.0,76.0,11,8.0,6.0,16.0,46,79,0,Earl Barron
8,2853,2012,0,1610612744,GSW,30.0,2,0,9.0,2,4,0.5,0,0,0.0,0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,5,4,0,Earl Barron
9,2853,2013,0,1610612764,WAS,31.0,11,1,122.0,13,37,0.351,0,0,0.0,2,5,0.4,16.0,27.0,43.0,3,5.0,5.0,10.0,23,28,0,Earl Barron
10,2853,2013,0,1610612752,NYK,31.0,1,1,37.0,5,14,0.357,0,0,0.0,1,2,0.5,6.0,12.0,18.0,2,0.0,1.0,1.0,1,11,0,Earl Barron
11,2853,2013,0,0,TOT,31.0,12,2,158.0,18,51,0.353,0,0,0.0,3,7,0.429,22.0,39.0,61.0,5,5.0,6.0,11.0,24,39,0,Earl Barron
12,2853,2015,0,1610612756,PHX,33.0,16,1,143.0,12,39,0.308,2,4,0.5,6,12,0.5,14.0,14.0,28.0,5,4.0,2.0,5.0,26,32,0,Earl Barron
8,344,1998,0,1610612738,BOS,31.0,80,15,1686.0,281,609,0.461,100,246,0.407,122,144,0.847,28.0,125.0,153.0,286,83.0,6.0,107.0,124,784,0,Dana Barros
9,344,1999,0,1610612738,BOS,32.0,50,16,1156.0,168,371,0.453,64,160,0.4,64,73,0.877,16.0,89.0,105.0,208,52.0,5.0,88.0,64,464,0,Dana Barros
10,344,2000,0,1610612738,BOS,33.0,72,0,1139.0,196,435,0.451,59,144,0.41,66,76,0.868,13.0,86.0,99.0,133,31.0,4.0,66.0,80,517,0,Dana Barros
11,344,2001,0,1610612765,DET,34.0,60,0,1079.0,183,412,0.444,44,105,0.419,68,80,0.85,6.0,88.0,94.0,110,30.0,2.0,60.0,63,478,0,Dana Barros
12,344,2002,0,1610612765,DET,35.0,29,20,582.0,74,192,0.385,24,71,0.338,21,27,0.778,1.0,56.0,57.0,78,14.0,2.0,33.0,37,193,0,Dana Barros
13,344,2004,0,1610612738,BOS,37.0,1,0,11.0,2,3,0.667,0,0,0.0,2,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,6,0,Dana Barros
2,699,1998,0,1610612746,LAC,26.0,41,36,1341.0,190,444,0.428,78,195,0.4,103,122,0.844,27.0,116.0,143.0,132,50.0,23.0,95.0,88,561,0,Brent Barry
3,699,1998,0,1610612748,MIA,26.0,17,0,259.0,23,62,0.371,12,34,0.353,12,12,1.0,2.0,26.0,28.0,21,14.0,4.0,9.0,30,70,0,Brent Barry
4,699,1998,0,0,TOT,26.0,58,36,1600.0,213,506,0.421,90,229,0.393,115,134,0.858,29.0,142.0,171.0,153,64.0,27.0,104.0,118,631,0,Brent Barry
5,699,1999,0,1610612741,CHI,27.0,37,30,1181.0,141,356,0.396,52,172,0.302,78,101,0.772,39.0,105.0,144.0,116,42.0,11.0,72.0,98,412,0,Brent Barry
6,699,2000,0,1610612760,SEA,28.0,80,74,2726.0,327,707,0.463,164,399,0.411,127,157,0.809,50.0,322.0,372.0,291,103.0,31.0,142.0,228,945,0,Brent Barry
7,699,2001,0,1610612760,SEA,29.0,67,20,1781.0,198,401,0.494,109,229,0.476,84,103,0.816,33.0,178.0,211.0,225,80.0,14.0,86.0,126,589,0,Brent Barry
8,699,2002,0,1610612760,SEA,30.0,81,81,3038.0,401,790,0.508,164,387,0.424,198,234,0.846,58.0,383.0,441.0,426,147.0,37.0,165.0,182,1164,0,Brent Barry
9,699,2003,0,1610612760,SEA,31.0,75,68,2482.0,264,577,0.458,118,293,0.403,128,161,0.795,48.0,253.0,301.0,384,113.0,15.0,142.0,199,774,0,Brent Barry
10,699,2004,0,1610612760,SEA,32.0,59,53,1801.0,215,427,0.504,114,252,0.452,91,110,0.827,21.0,183.0,204.0,342,85.0,16.0,139.0,121,635,0,Brent Barry
11,699,2005,0,1610612759,SAS,33.0,81,8,1742.0,194,459,0.423,100,280,0.357,113,135,0.837,29.0,161.0,190.0,178,39.0,20.0,64.0,123,601,0,Brent Barry
12,699,2006,0,1610612759,SAS,34.0,74,5,1259.0,156,345,0.452,80,202,0.396,39,59,0.661,29.0,130.0,159.0,123,39.0,27.0,52.0,99,431,0,Brent Barry
13,699,2007,0,1610612759,SAS,35.0,75,28,1631.0,202,425,0.475,128,287,0.446,103,117,0.88,17.0,143.0,160.0,138,56.0,12.0,61.0,88,635,0,Brent Barry
14,699,2008,0,1610612759,SAS,36.0,31,1,554.0,77,160,0.481,48,112,0.429,19,20,0.95,12.0,43.0,55.0,54,17.0,3.0,18.0,43,221,0,Brent Barry
15,699,2009,0,1610612745,HOU,37.0,56,1,857.0,70,172,0.407,49,131,0.374,19,20,0.95,17.0,77.0,94.0,78,24.0,3.0,48.0,45,208,0,Brent Barry
0,1003,1998,0,1610612737,ATL,25.0,27,0,256.0,18,38,0.474,9,21,0.429,11,13,0.846,5.0,30.0,35.0,49,10.0,1.0,30.0,28,56,0,Drew Barry
1,1003,1999,0,1610612760,SEA,26.0,17,0,183.0,10,32,0.313,8,24,0.333,9,13,0.692,3.0,17.0,20.0,29,7.0,1.0,12.0,24,37,0,Drew Barry
2,1003,2000,0,1610612744,GSW,27.0,8,0,85.0,9,18,0.5,3,9,0.333,1,2,0.5,0.0,8.0,8.0,17,2.0,0.0,6.0,14,22,0,Drew Barry
3,1003,2000,0,1610612737,ATL,27.0,8,0,74.0,6,15,0.4,4,9,0.444,3,3,1.0,0.0,4.0,4.0,16,0.0,0.0,7.0,9,19,0,Drew Barry
4,1003,2000,0,0,TOT,27.0,16,0,159.0,15,33,0.455,7,18,0.389,4,5,0.8,0.0,12.0,12.0,33,2.0,0.0,13.0,23,41,0,Drew Barry
5,468,1998,0,1610612747,LAL,28.0,49,1,374.0,38,104,0.365,18,61,0.295,27,29,0.931,8.0,29.0,37.0,51,24.0,3.0,22.0,33,121,0,Jon Barry
6,468,1999,0,1610612758,SAC,29.0,43,0,736.0,59,138,0.428,24,79,0.304,71,84,0.845,25.0,71.0,96.0,112,53.0,5.0,47.0,61,213,0,Jon Barry
7,468,2000,0,1610612758,SAC,30.0,62,1,1281.0,161,346,0.465,66,154,0.429,107,116,0.922,38.0,121.0,159.0,150,75.0,7.0,85.0,104,495,0,Jon Barry
8,468,2001,0,1610612758,SAC,31.0,62,2,1010.0,103,255,0.404,46,132,0.348,64,73,0.877,16.0,78.0,94.0,130,28.0,6.0,53.0,66,316,0,Jon Barry
9,468,2002,0,1610612765,DET,32.0,82,6,1985.0,255,522,0.489,121,258,0.469,108,116,0.931,42.0,192.0,234.0,274,94.0,20.0,111.0,134,739,0,Jon Barry
10,468,2003,0,1610612765,DET,33.0,80,0,1473.0,191,424,0.45,87,214,0.407,86,100,0.86,33.0,147.0,180.0,206,63.0,14.0,81.0,104,555,0,Jon Barry
11,468,2004,0,1610612743,DEN,34.0,57,9,1101.0,120,297,0.404,51,138,0.37,60,71,0.845,25.0,98.0,123.0,147,57.0,8.0,53.0,66,351,0,Jon Barry
12,468,2005,0,1610612737,ATL,35.0,16,0,276.0,31,77,0.403,11,32,0.344,10,13,0.769,4.0,17.0,21.0,28,14.0,2.0,14.0,28,83,0,Jon Barry
13,468,2005,0,1610612745,HOU,35.0,53,2,1229.0,130,291,0.447,60,133,0.451,52,58,0.897,22.0,116.0,138.0,139,46.0,7.0,53.0,67,372,0,Jon Barry
14,468,2005,0,0,TOT,35.0,69,2,1505.0,161,368,0.438,71,165,0.43,62,71,0.873,26.0,133.0,159.0,167,60.0,9.0,67.0,95,455,0,Jon Barry
15,468,2006,0,1610612745,HOU,36.0,20,0,342.0,25,65,0.385,12,32,0.375,24,29,0.828,1.0,30.0,31.0,26,13.0,1.0,22.0,25,86,0,Jon Barry
0,203115,2013,0,1610612757,POR,22.0,73,5,894.0,118,309,0.382,9,65,0.138,50,65,0.769,36.0,109.0,145.0,58,34.0,9.0,60.0,56,295,0,Will Barton
1,203115,2014,0,1610612757,POR,23.0,41,0,387.0,65,156,0.417,10,33,0.303,26,32,0.813,16.0,58.0,74.0,33,9.0,7.0,18.0,31,166,0,Will Barton
2,203115,2015,0,1610612757,POR,24.0,30,0,300.0,38,100,0.38,4,18,0.222,10,15,0.667,3.0,31.0,34.0,27,14.0,4.0,17.0,20,90,0,Will Barton
3,203115,2015,0,1610612743,DEN,24.0,28,0,683.0,112,253,0.443,19,67,0.284,64,79,0.81,23.0,105.0,128.0,54,34.0,15.0,44.0,50,307,0,Will Barton
4,203115,2015,0,0,TOT,24.0,58,0,984.0,150,353,0.425,23,85,0.271,74,94,0.787,26.0,136.0,162.0,81,48.0,19.0,61.0,70,397,0,Will Barton
5,203115,2016,0,1610612743,DEN,25.0,82,1,2353.0,425,983,0.432,112,325,0.345,216,268,0.806,59.0,417.0,476.0,203,71.0,39.0,139.0,147,1178,0,Will Barton
6,203115,2017,0,1610612743,DEN,26.0,60,19,1705.0,295,666,0.443,87,235,0.37,143,190,0.753,58.0,201.0,259.0,206,48.0,28.0,97.0,110,820,0,Will Barton
7,203115,2018,0,1610612743,DEN,27.0,81,40,2683.0,465,1028,0.452,156,422,0.37,182,226,0.805,70.0,339.0,409.0,331,82.0,52.0,149.0,168,1268,0,Will Barton
8,203115,2019,0,1610612743,DEN,28.0,43,38,1189.0,185,460,0.402,67,196,0.342,57,74,0.77,32.0,167.0,199.0,124,18.0,22.0,65.0,82,494,0,Will Barton
9,203115,2020,0,1610612743,DEN,29.0,58,58,1916.0,332,738,0.45,108,288,0.375,102,133,0.767,76.0,289.0,365.0,212,61.0,29.0,88.0,121,874,0,Will Barton
10,203115,2021,0,1610612743,DEN,30.0,56,52,1736.0,259,608,0.426,98,257,0.381,95,121,0.785,39.0,187.0,226.0,181,50.0,23.0,96.0,95,711,0,Will Barton
11,203115,2022,0,1610612743,DEN,31.0,71,71,2276.0,392,896,0.438,157,430,0.365,102,127,0.803,44.0,296.0,340.0,276,55.0,31.0,127.0,114,1043,0,Will Barton
12,203115,2023,0,1610612764,WAS,32.0,40,0,782.0,110,285,0.386,52,138,0.377,35,45,0.778,10.0,101.0,111.0,95,17.0,10.0,45.0,39,307,0,Will Barton
13,203115,2023,0,1610612761,TOR,32.0,16,2,211.0,28,79,0.354,14,42,0.333,2,2,1.0,5.0,21.0,26.0,17,11.0,3.0,3.0,17,72,0,Will Barton
14,203115,2023,0,0,TOT,32.0,56,2,993.0,138,364,0.379,66,180,0.367,37,47,0.787,15.0,122.0,137.0,112,28.0,13.0,48.0,56,379,0,Will Barton
0,101188,2006,0,1610612741,CHI,23.0,19,0,141.0,15,37,0.405,1,7,0.143,8,10,0.8,7.0,21.0,28.0,8,9.0,2.0,9.0,17,39,0,Eddie Basden
0,101138,2006,0,1610612740,NOK,21.0,29,1,268.0,28,70,0.4,0,0,0.0,12,19,0.632,18.0,50.0,68.0,3,3.0,7.0,11.0,18,68,0,Brandon Bass
1,101138,2007,0,1610612740,NOK,22.0,21,3,162.0,15,44,0.341,0,1,0.0,12,16,0.75,13.0,30.0,43.0,3,2.0,3.0,10.0,16,42,0,Brandon Bass
2,101138,2008,0,1610612742,DAL,23.0,79,1,1557.0,246,493,0.499,0,4,0.0,162,197,0.822,120.0,227.0,347.0,58,22.0,48.0,82.0,150,654,0,Brandon Bass
3,101138,2009,0,1610612742,DAL,24.0,81,0,1574.0,252,508,0.496,0,6,0.0,182,210,0.867,129.0,238.0,367.0,43,27.0,55.0,86.0,140,686,0,Brandon Bass
4,101138,2010,0,1610612753,ORL,25.0,50,3,648.0,119,233,0.511,0,0,0.0,52,63,0.825,54.0,73.0,127.0,19,12.0,27.0,31.0,69,290,0,Brandon Bass
5,101138,2011,0,1610612753,ORL,26.0,76,51,1980.0,332,645,0.515,0,2,0.0,190,233,0.815,134.0,290.0,424.0,57,27.0,52.0,97.0,159,854,0,Brandon Bass
6,101138,2012,0,1610612738,BOS,27.0,59,39,1868.0,303,632,0.479,0,0,0.0,132,163,0.81,95.0,270.0,365.0,55,34.0,54.0,65.0,135,738,0,Brandon Bass
7,101138,2013,0,1610612738,BOS,28.0,81,69,2239.0,286,589,0.486,0,2,0.0,129,150,0.86,129.0,296.0,425.0,84,44.0,64.0,80.0,188,701,0,Brandon Bass
8,101138,2014,0,1610612738,BOS,29.0,82,73,2266.0,352,725,0.486,2,6,0.333,205,239,0.858,161.0,309.0,470.0,87,36.0,71.0,102.0,190,911,0,Brandon Bass
9,101138,2015,0,1610612738,BOS,30.0,82,43,1929.0,344,683,0.504,9,32,0.281,169,214,0.79,139.0,259.0,398.0,104,41.0,32.0,83.0,140,866,0,Brandon Bass
10,101138,2016,0,1610612747,LAL,31.0,66,0,1342.0,174,317,0.549,0,2,0.0,125,148,0.845,104.0,181.0,285.0,74,33.0,55.0,42.0,125,473,0,Brandon Bass
11,101138,2017,0,1610612746,LAC,32.0,52,0,577.0,107,186,0.575,1,3,0.333,77,88,0.875,43.0,86.0,129.0,21,14.0,11.0,29.0,45,292,0,Brandon Bass
0,1628238,2022,0,1610612756,PHX,26.0,2,0,7.0,2,6,0.333,0,2,0.0,2,2,1.0,2.0,2.0,4.0,0,1.0,0.0,2.0,2,6,0,Paris Bass
0,1629646,2022,0,1610612755,PHI,21.0,23,0,168.0,30,47,0.638,0,4,0.0,9,12,0.75,22.0,40.0,62.0,7,5.0,17.0,8.0,32,69,0,Charles Bassey
1,1629646,2023,0,1610612759,SAS,22.0,35,2,508.0,87,135,0.644,3,8,0.375,22,37,0.595,75.0,118.0,193.0,48,16.0,33.0,41.0,74,199,0,Charles Bassey
2,1629646,2024,0,1610612759,SAS,23.0,19,0,205.0,29,40,0.725,0,1,0.0,5,6,0.833,23.0,53.0,76.0,21,8.0,17.0,15.0,31,63,0,Charles Bassey
0,1766,2003,0,1610612761,TOR,27.0,16,0,104.0,15,25,0.6,0,0,0.0,10,12,0.833,4.0,19.0,23.0,0,4.0,11.0,6.0,16,40,0,Maceo Baston
1,1766,2007,0,1610612754,IND,31.0,47,2,405.0,49,76,0.645,3,7,0.429,37,47,0.787,21.0,53.0,74.0,16,12.0,18.0,32.0,65,138,0,Maceo Baston
2,1766,2008,0,1610612761,TOR,32.0,15,2,103.0,17,25,0.68,0,0,0.0,7,10,0.7,9.0,17.0,26.0,3,2.0,4.0,4.0,20,41,0,Maceo Baston
3,1766,2009,0,1610612754,IND,33.0,27,0,217.0,25,46,0.543,0,1,0.0,17,27,0.63,22.0,30.0,52.0,7,6.0,10.0,12.0,39,67,0,Maceo Baston
0,2370,2002,0,1610612743,DEN,26.0,27,10,408.0,53,132,0.402,4,12,0.333,29,37,0.784,32.0,64.0,96.0,22,10.0,5.0,32.0,94,139,0,Mengke Bateer
1,2370,2003,0,1610612759,SAS,27.0,12,0,47.0,4,17,0.235,1,3,0.333,0,2,0.0,2.0,8.0,10.0,4,0.0,0.0,6.0,14,9,0,Mengke Bateer
2,2370,2004,0,1610612761,TOR,28.0,7,0,39.0,4,7,0.571,0,0,0.0,0,0,0.0,5.0,3.0,8.0,1,1.0,0.0,2.0,10,8,0,Mengke Bateer
0,1641734,2024,0,1610612739,CLE,19.0,7,0,52.0,4,15,0.267,3,12,0.25,1,2,0.5,1.0,8.0,9.0,2,1.0,1.0,1.0,2,12,0,Emoni Bates
