,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
2,707,1998,00,1610612755,PHI,25.0,71,12,906.0,109,244,0.447,0,6,0.0,64,101,0.634,64,94,158,73,49,18,91,95,282,0,Mark Davis
3,707,1999,00,1610612748,MIA,26.0,4,1,35.0,2,6,0.333,0,0,0.0,5,6,0.833,2,5,7,1,1,0,7,12,9,0,Mark Davis
4,707,2000,00,1610612744,GSW,27.0,23,7,464.0,56,137,0.409,0,2,0.0,31,47,0.66,31,53,84,38,25,4,40,52,143,0,Mark Davis
0,200781,2007,00,1610612746,LAC,22.0,31,0,180.0,22,52,0.423,0,0,0.0,7,10,0.7,21,23,44,7,6,5,8,28,51,0,Paul Davis
1,200781,2008,00,1610612746,LAC,23.0,22,1,194.0,24,65,0.369,0,0,0.0,6,10,0.6,25,22,47,10,6,6,9,33,54,0,Paul Davis
2,200781,2009,00,1610612746,LAC,24.0,27,1,320.0,40,98,0.408,0,1,0.0,27,34,0.794,28,39,67,12,10,3,13,44,107,0,Paul Davis
3,200781,2010,00,1610612764,WAS,25.0,2,0,8.0,2,4,0.5,0,0,0.0,1,2,0.5,0,0,0,3,0,1,0,0,5,0,Paul Davis
0,1729,1999,00,1610612766,CHH,19.0,46,1,557.0,81,200,0.405,2,12,0.167,45,59,0.763,40,44,84,58,30,7,54,46,209,0,Ricky Davis
1,1729,2000,00,1610612766,CHH,20.0,48,4,570.0,94,187,0.503,0,4,0.0,39,51,0.765,29,54,83,62,30,8,46,39,227,0,Ricky Davis
2,1729,2001,00,1610612748,MIA,21.0,7,0,70.0,12,29,0.414,1,1,1.0,7,8,0.875,1,6,7,11,5,2,5,7,32,0,Ricky Davis
3,1729,2002,00,1610612739,CLE,22.0,82,8,1954.0,376,781,0.481,11,35,0.314,196,248,0.79,63,180,243,178,69,23,148,145,959,0,Ricky Davis
4,1729,2003,00,1610612739,CLE,23.0,79,76,3131.0,602,1470,0.41,74,204,0.363,348,465,0.748,97,293,390,436,125,36,277,180,1626,0,Ricky Davis
5,1729,2004,00,1610612739,CLE,24.0,22,22,796.0,134,311,0.431,17,48,0.354,51,75,0.68,18,103,121,111,25,8,68,51,336,0,Ricky Davis
6,1729,2004,00,1610612738,BOS,24.0,57,5,1678.0,312,639,0.488,35,92,0.38,145,198,0.732,59,178,237,148,71,14,121,120,804,0,Ricky Davis
7,1729,2004,00,0,TOT,24.0,79,27,2473.0,446,950,0.469,52,140,0.371,196,273,0.718,77,281,358,259,96,22,189,171,1140,0,Ricky Davis
8,1729,2005,00,1610612738,BOS,25.0,82,11,2696.0,481,1041,0.462,61,180,0.339,286,351,0.815,66,183,249,246,89,27,205,174,1309,0,Ricky Davis
9,1729,2006,00,1610612738,BOS,26.0,42,42,1747.0,329,709,0.464,40,125,0.32,129,164,0.787,40,147,187,221,49,9,115,91,827,0,Ricky Davis
10,1729,2006,00,1610612750,MIN,26.0,36,36,1460.0,255,595,0.429,33,117,0.282,146,181,0.807,25,139,164,173,42,8,98,99,689,0,Ricky Davis
11,1729,2006,00,0,TOT,26.0,78,78,3207.0,584,1304,0.448,73,242,0.302,275,345,0.797,65,286,351,394,91,17,213,190,1516,0,Ricky Davis
12,1729,2007,00,1610612750,MIN,27.0,81,81,3021.0,506,1089,0.465,123,310,0.397,239,285,0.839,54,261,315,385,80,23,210,189,1374,0,Ricky Davis
13,1729,2008,00,1610612748,MIA,28.0,82,47,2963.0,420,971,0.433,135,333,0.405,155,197,0.787,55,298,353,276,87,14,191,187,1130,0,Ricky Davis
14,1729,2009,00,1610612746,LAC,29.0,36,9,785.0,83,245,0.339,35,111,0.315,31,36,0.861,9,51,60,82,19,5,39,63,232,0,Ricky Davis
15,1729,2010,00,1610612746,LAC,30.0,36,2,499.0,62,143,0.434,16,42,0.381,18,31,0.581,10,47,57,39,11,3,29,39,158,0,Ricky Davis
0,1629056,2020,00,1610612761,TOR,23.0,72,4,1209.0,199,436,0.456,94,242,0.388,51,59,0.864,50,187,237,115,39,14,76,124,543,0,Terence Davis
1,1629056,2021,00,1610612761,TOR,24.0,34,4,493.0,87,210,0.414,44,122,0.361,16,18,0.889,9,57,66,37,17,7,29,48,234,0,Terence Davis
2,1629056,2021,00,1610612758,SAC,24.0,27,0,581.0,108,246,0.439,54,145,0.372,29,37,0.784,11,77,88,46,27,7,34,49,299,0,Terence Davis
3,1629056,2021,00,0,TOT,24.0,61,4,1074.0,195,456,0.428,98,267,0.367,45,55,0.818,20,134,154,83,44,14,63,97,533,0,Terence Davis
4,1629056,2022,00,1610612758,SAC,25.0,30,11,536.0,113,267,0.423,49,149,0.329,36,44,0.818,11,83,94,40,25,11,33,70,311,0,Terence Davis
5,1629056,2023,00,1610612758,SAC,26.0,64,5,841.0,154,364,0.423,89,243,0.366,34,43,0.791,20,119,139,67,43,12,53,104,431,0,Terence Davis
7,426,1998,00,1610612764,WAS,31.0,74,66,1705.0,127,256,0.496,0,1,0.0,69,119,0.58,209,271,480,30,41,24,56,193,323,0,Terry Davis
8,426,1999,00,1610612764,WAS,32.0,37,34,578.0,49,92,0.533,0,0,0.0,28,38,0.737,50,89,139,10,11,3,16,79,126,0,Terry Davis
9,426,2001,00,1610612743,DEN,34.0,19,1,225.0,12,25,0.48,0,0,0.0,9,22,0.409,24,29,53,7,1,1,5,34,33,0,Terry Davis
0,1629093,2019,00,1610612760,OKC,22.0,1,0,1.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,Tyler Davis
0,1631120,2023,00,1610612738,BOS,20.0,12,0,66.0,8,19,0.421,2,7,0.286,1,2,0.5,2,7,9,11,2,2,4,5,19,0,JD Davison
1,1631120,2024,00,1610612738,BOS,21.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,JD Davison
0,203958,2015,00,1610612748,MIA,23.0,4,0,22.0,1,6,0.167,1,6,0.167,0,0,0.0,0,2,2,1,0,0,1,3,3,0,Andre Dawkins
0,1626183,2016,00,1610612746,LAC,23.0,6,0,29.0,2,5,0.4,0,0,0.0,1,1,1.0,2,2,4,0,0,1,0,2,5,0,Branden Dawson
0,201286,2012,00,1610612759,SAS,27.0,4,0,39.0,7,12,0.583,0,0,0.0,1,2,0.5,5,5,10,0,1,2,3,6,15,0,Eric Dawson
7,103,1998,00,1610612748,MIA,28.0,5,0,69.0,11,31,0.355,2,12,0.167,6,9,0.667,4,2,6,7,7,0,3,10,30,0,Todd Day
8,103,2000,00,1610612756,PHX,30.0,58,1,941.0,130,330,0.394,64,165,0.388,72,108,0.667,31,98,129,65,44,22,50,127,396,0,Todd Day
9,103,2001,00,1610612750,MIN,31.0,31,0,341.0,44,118,0.373,26,69,0.377,18,23,0.783,10,27,37,28,10,7,24,52,132,0,Todd Day
0,201948,2010,00,1610612765,DET,22.0,69,4,915.0,137,295,0.464,29,95,0.305,46,56,0.821,34,140,174,34,25,26,48,114,349,0,Austin Daye
1,201948,2011,00,1610612765,DET,23.0,72,16,1446.0,193,471,0.41,69,172,0.401,82,108,0.759,64,210,274,78,39,39,59,165,537,0,Austin Daye
2,201948,2012,00,1610612765,DET,24.0,41,4,603.0,73,227,0.322,13,62,0.21,35,43,0.814,14,77,91,33,22,21,40,62,194,0,Austin Daye
3,201948,2013,00,1610612765,DET,25.0,24,0,348.0,43,97,0.443,21,40,0.525,15,18,0.833,10,53,63,21,5,8,13,43,122,0,Austin Daye
4,201948,2013,00,1610612763,MEM,25.0,31,0,328.0,47,111,0.423,20,58,0.345,11,16,0.688,6,54,60,21,9,14,16,39,125,0,Austin Daye
5,201948,2013,00,0,TOT,25.0,55,0,676.0,90,208,0.433,41,98,0.418,26,34,0.765,16,107,123,42,14,22,29,82,247,0,Austin Daye
6,201948,2014,00,1610612761,TOR,26.0,8,0,33.0,3,13,0.231,0,8,0.0,2,3,0.667,2,5,7,2,0,0,0,4,8,0,Austin Daye
7,201948,2014,00,1610612759,SAS,26.0,14,1,115.0,21,55,0.382,12,29,0.414,4,7,0.571,3,17,20,6,4,4,5,14,58,0,Austin Daye
8,201948,2014,00,0,TOT,26.0,22,1,148.0,24,68,0.353,12,37,0.324,6,10,0.6,5,22,27,8,4,4,5,18,66,0,Austin Daye
9,201948,2015,00,1610612759,SAS,27.0,26,4,268.0,40,115,0.348,19,57,0.333,4,4,1.0,6,55,61,9,8,3,18,30,103,0,Austin Daye
10,201948,2015,00,1610612737,ATL,27.0,8,0,76.0,10,26,0.385,5,14,0.357,1,2,0.5,4,10,14,8,4,2,5,9,26,0,Austin Daye
11,201948,2015,00,0,TOT,27.0,34,4,344.0,50,141,0.355,24,71,0.338,5,6,0.833,10,65,75,17,12,5,23,39,129,0,Austin Daye
0,1630620,2023,00,1610612745,HOU,23.0,4,0,25.0,5,12,0.417,3,10,0.3,2,2,1.0,1,5,6,1,0,1,0,2,15,0,Darius Days
0,201986,2013,00,1610612759,SAS,26.0,72,6,920.0,105,241,0.436,31,82,0.378,35,44,0.795,23,115,138,138,41,6,81,87,276,0,Nando De Colo
1,201986,2014,00,1610612759,SAS,27.0,26,3,301.0,42,93,0.452,10,31,0.323,18,22,0.818,6,39,45,32,15,3,21,25,112,0,Nando De Colo
2,201986,2014,00,1610612761,TOR,27.0,21,0,193.0,22,60,0.367,8,22,0.364,13,13,1.0,8,20,28,33,7,3,14,23,65,0,Nando De Colo
3,201986,2014,00,0,TOT,27.0,47,3,494.0,64,153,0.418,18,53,0.34,31,35,0.886,14,59,73,65,22,6,35,48,177,0,Nando De Colo
2,692,1998,00,1610612738,BOS,25.0,81,49,1523.0,169,340,0.497,0,1,0.0,101,168,0.601,180,212,392,59,85,49,84,277,439,0,Andrew DeClercq
3,692,1999,00,1610612738,BOS,26.0,14,1,258.0,28,57,0.491,0,0,0.0,19,29,0.655,33,30,63,10,13,9,22,51,75,0,Andrew DeClercq
4,692,1999,00,1610612739,CLE,26.0,33,31,844.0,110,219,0.502,0,0,0.0,76,112,0.679,71,121,192,21,37,20,32,110,296,0,Andrew DeClercq
5,692,1999,00,0,TOT,26.0,47,32,1102.0,138,276,0.5,0,0,0.0,95,141,0.674,104,151,255,31,50,29,54,161,371,0,Andrew DeClercq
6,692,2000,00,1610612739,CLE,27.0,82,31,1831.0,225,443,0.508,0,0,0.0,94,160,0.588,156,283,439,58,63,66,108,275,544,0,Andrew DeClercq
7,692,2001,00,1610612753,ORL,28.0,67,51,900.0,107,193,0.554,0,0,0.0,47,82,0.573,91,145,236,32,41,33,51,198,261,0,Andrew DeClercq
8,692,2002,00,1610612753,ORL,29.0,61,14,635.0,67,149,0.45,0,0,0.0,28,50,0.56,74,89,163,22,23,24,34,130,162,0,Andrew DeClercq
9,692,2003,00,1610612753,ORL,30.0,77,21,1330.0,149,279,0.534,0,0,0.0,67,104,0.644,142,197,339,52,39,36,84,258,365,0,Andrew DeClercq
10,692,2004,00,1610612753,ORL,31.0,71,53,1209.0,93,195,0.477,0,0,0.0,44,54,0.815,131,186,317,44,47,32,54,217,230,0,Andrew DeClercq
11,692,2005,00,1610612753,ORL,32.0,8,0,49.0,4,9,0.444,0,0,0.0,1,3,0.333,7,3,10,0,2,0,1,14,9,0,Andrew DeClercq
0,1629602,2022,00,1610612749,MIL,24.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,Javin DeLaurier
0,201942,2010,00,1610612761,TOR,20.0,77,65,1664.0,255,512,0.498,4,16,0.25,148,194,0.763,66,157,223,53,43,18,62,176,662,0,DeMar DeRozan
1,201942,2011,00,1610612761,TOR,21.0,82,82,2851.0,539,1154,0.467,5,52,0.096,327,402,0.813,75,240,315,148,85,31,144,217,1410,0,DeMar DeRozan
2,201942,2012,00,1610612761,TOR,22.0,63,63,2206.0,381,903,0.422,24,92,0.261,268,331,0.81,40,171,211,128,48,17,123,162,1054,0,DeMar DeRozan
3,201942,2013,00,1610612761,TOR,23.0,82,82,3013.0,548,1231,0.445,34,120,0.283,355,427,0.831,48,272,320,204,76,24,151,173,1485,0,DeMar DeRozan
4,201942,2014,00,1610612761,TOR,24.0,79,79,3017.0,604,1407,0.429,64,210,0.305,519,630,0.824,51,292,343,313,86,28,176,197,1791,0,DeMar DeRozan
5,201942,2015,00,1610612761,TOR,25.0,60,60,2100.0,409,990,0.413,25,88,0.284,361,434,0.832,41,236,277,210,73,11,137,122,1204,0,DeMar DeRozan
6,201942,2016,00,1610612761,TOR,26.0,78,78,2804.0,614,1377,0.446,47,139,0.338,555,653,0.85,64,285,349,315,81,21,175,167,1830,0,DeMar DeRozan
7,201942,2017,00,1610612761,TOR,27.0,74,74,2620.0,721,1545,0.467,33,124,0.266,545,647,0.842,70,316,386,290,78,13,180,134,2020,3,DeMar DeRozan
8,201942,2018,00,1610612761,TOR,28.0,80,80,2712.0,645,1413,0.456,89,287,0.31,461,559,0.825,59,256,315,417,85,22,175,151,1840,2,DeMar DeRozan
9,201942,2019,00,1610612759,SAS,29.0,77,77,2688.0,631,1313,0.481,7,45,0.156,366,441,0.83,54,408,462,475,86,36,199,177,1635,0,DeMar DeRozan
10,201942,2020,00,1610612759,SAS,30.0,68,68,2316.0,557,1049,0.531,9,35,0.257,381,451,0.845,44,331,375,380,70,20,164,180,1504,0,DeMar DeRozan
11,201942,2021,00,1610612759,SAS,31.0,61,61,2056.0,455,920,0.495,19,74,0.257,387,440,0.88,40,219,259,422,56,15,119,128,1316,0,DeMar DeRozan
12,201942,2022,00,1610612741,CHI,32.0,76,76,2743.0,774,1535,0.504,50,142,0.352,520,593,0.877,56,336,392,374,68,24,181,178,2118,2,DeMar DeRozan
13,201942,2023,00,1610612741,CHI,33.0,74,74,2682.0,657,1303,0.504,46,142,0.324,456,523,0.872,34,309,343,377,83,36,153,186,1816,0,DeMar DeRozan
14,201942,2024,00,1610612741,CHI,34.0,33,33,1204.0,253,555,0.456,29,87,0.333,197,235,0.838,21,105,126,177,35,24,47,73,732,0,DeMar DeRozan
0,1630466,2021,00,1610612760,OKC,26.0,10,0,212.0,32,67,0.478,2,15,0.133,18,22,0.818,16,24,40,24,8,0,6,9,84,0,Gabriel Deck
1,1630466,2022,00,1610612760,OKC,27.0,7,0,56.0,8,14,0.571,2,4,0.5,0,0,0.0,1,5,6,5,1,0,2,2,18,0,Gabriel Deck
0,203473,2014,00,1610612744,GSW,24.0,4,0,6.0,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,0,Dewayne Dedmon
1,203473,2014,00,1610612755,PHI,24.0,11,0,150.0,15,29,0.517,0,0,0.0,7,13,0.538,11,38,49,3,0,9,9,28,37,0,Dewayne Dedmon
2,203473,2014,00,1610612753,ORL,24.0,16,6,234.0,23,53,0.434,0,0,0.0,13,17,0.765,27,51,78,2,7,13,9,37,59,0,Dewayne Dedmon
3,203473,2014,00,0,TOT,24.0,31,6,390.0,38,83,0.458,0,0,0.0,21,32,0.656,38,89,127,5,7,22,18,66,97,0,Dewayne Dedmon
4,203473,2015,00,1610612753,ORL,25.0,59,15,845.0,91,162,0.562,0,1,0.0,34,64,0.531,118,177,295,9,16,50,51,141,216,0,Dewayne Dedmon
5,203473,2016,00,1610612753,ORL,26.0,58,20,705.0,99,177,0.559,0,0,0.0,57,76,0.75,67,161,228,13,22,46,32,109,255,0,Dewayne Dedmon
6,203473,2017,00,1610612759,SAS,27.0,76,37,1330.0,161,259,0.622,0,0,0.0,65,93,0.699,129,367,496,44,37,61,61,180,387,0,Dewayne Dedmon
7,203473,2018,00,1610612737,ATL,28.0,62,46,1542.0,250,477,0.524,50,141,0.355,67,86,0.779,100,389,489,90,40,51,85,162,617,0,Dewayne Dedmon
8,203473,2019,00,1610612737,ATL,29.0,64,52,1609.0,259,526,0.492,83,217,0.382,92,113,0.814,105,375,480,90,69,71,84,214,693,0,Dewayne Dedmon
9,203473,2020,00,1610612758,SAC,30.0,34,10,541.0,69,171,0.404,14,71,0.197,23,28,0.821,46,121,167,15,15,26,47,93,175,0,Dewayne Dedmon
10,203473,2020,00,1610612737,ATL,30.0,10,8,233.0,33,84,0.393,8,36,0.222,7,8,0.875,14,68,82,7,10,15,10,40,81,0,Dewayne Dedmon
11,203473,2020,00,0,TOT,30.0,44,18,774.0,102,255,0.4,22,107,0.206,30,36,0.833,60,189,249,22,25,41,57,133,256,0,Dewayne Dedmon
12,203473,2021,00,1610612748,MIA,31.0,16,0,210.0,46,65,0.708,1,5,0.2,20,27,0.741,28,58,86,12,9,6,13,36,113,0,Dewayne Dedmon
13,203473,2022,00,1610612748,MIA,32.0,67,15,1065.0,164,290,0.566,19,47,0.404,75,100,0.75,105,281,386,47,24,42,70,174,422,0,Dewayne Dedmon
14,203473,2023,00,1610612748,MIA,33.0,30,0,350.0,64,129,0.496,11,37,0.297,32,44,0.727,28,81,109,16,7,14,19,61,171,0,Dewayne Dedmon
15,203473,2023,00,1610612755,PHI,33.0,8,1,76.0,13,22,0.591,1,2,0.5,1,5,0.2,6,19,25,10,2,5,6,14,28,0,Dewayne Dedmon
16,203473,2023,00,0,TOT,33.0,38,1,426.0,77,151,0.51,12,39,0.308,33,49,0.673,34,100,134,26,9,19,25,75,199,0,Dewayne Dedmon
4,143,1998,00,1610612758,SAC,26.0,77,18,1410.0,180,451,0.399,50,132,0.379,79,99,0.798,21,85,106,196,52,4,96,150,489,0,Terry Dehere
5,143,1999,00,1610612758,SAC,27.0,4,0,20.0,4,11,0.364,1,5,0.2,0,0,0.0,2,0,2,1,2,0,2,2,9,0,Terry Dehere
6,143,1999,00,1610612763,VAN,27.0,22,0,271.0,27,74,0.365,15,34,0.441,5,7,0.714,5,17,22,26,5,3,14,28,74,0,Terry Dehere
7,143,1999,00,0,TOT,27.0,26,0,291.0,31,85,0.365,16,39,0.41,5,7,0.714,7,17,24,27,7,3,16,30,83,0,Terry Dehere
0,1626214,2016,00,1610612740,NOP,23.0,14,11,279.0,28,69,0.406,12,32,0.375,11,21,0.524,8,40,48,15,10,2,11,17,79,0,Bryce Dejean-Jones
0,1626155,2016,00,1610612745,HOU,22.0,3,0,6.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,Sam Dekker
1,1626155,2017,00,1610612745,HOU,23.0,77,2,1419.0,203,429,0.473,60,187,0.321,38,68,0.559,94,190,284,76,38,21,41,83,504,0,Sam Dekker
2,1626155,2018,00,1610612746,LAC,24.0,73,1,883.0,128,259,0.494,10,60,0.167,37,56,0.661,44,130,174,38,24,9,33,71,303,0,Sam Dekker
3,1626155,2019,00,1610612739,CLE,25.0,9,5,169.0,22,48,0.458,5,13,0.385,8,10,0.8,9,24,33,9,11,0,5,13,57,0,Sam Dekker
4,1626155,2019,00,1610612764,WAS,25.0,38,0,619.0,98,208,0.471,14,49,0.286,20,36,0.556,44,71,115,37,27,7,19,34,230,0,Sam Dekker
5,1626155,2019,00,0,TOT,25.0,47,5,789.0,120,256,0.469,19,62,0.306,28,46,0.609,53,95,148,46,38,7,24,47,287,0,Sam Dekker
6,1626155,2022,00,1610612761,TOR,28.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Sam Dekker
7,219,1998,00,1610612759,SAS,31.0,54,38,1721.0,211,479,0.441,17,39,0.436,74,93,0.796,13,139,152,183,39,6,53,113,513,0,Vinny Del Negro
8,219,1999,00,1610612749,MIL,32.0,48,7,1093.0,114,270,0.422,13,30,0.433,40,50,0.8,14,88,102,174,33,3,55,62,281,0,Vinny Del Negro
9,219,2000,00,1610612749,MIL,33.0,67,0,1211.0,153,325,0.471,8,24,0.333,35,39,0.897,9,98,107,160,36,0,48,81,349,0,Vinny Del Negro
10,219,2001,00,1610612744,GSW,34.0,29,1,395.0,30,90,0.333,1,9,0.111,16,16,1.0,4,27,31,62,6,0,15,36,77,0,Vinny Del Negro
11,219,2001,00,1610612756,PHX,34.0,36,0,524.0,76,144,0.528,0,4,0.0,25,28,0.893,8,43,51,64,20,3,19,42,177,0,Vinny Del Negro
12,219,2001,00,0,TOT,34.0,65,1,920.0,106,234,0.453,1,13,0.077,41,44,0.932,12,70,82,126,26,3,34,78,254,0,Vinny Del Negro
13,219,2002,00,1610612756,PHX,35.0,2,0,5.0,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,0,Vinny Del Negro
0,1627098,2017,00,1610612737,ATL,28.0,73,2,1248.0,145,388,0.374,26,110,0.236,75,93,0.806,10,113,123,193,39,1,95,112,391,0,Malcolm Delaney
1,1627098,2018,00,1610612737,ATL,29.0,54,3,1014.0,109,285,0.382,46,124,0.371,74,92,0.804,9,91,100,163,35,6,66,82,338,0,Malcolm Delaney
6,183,1998,00,1610612765,DET,29.0,78,78,2619.0,531,1040,0.511,1,3,0.333,198,280,0.707,223,472,695,94,67,55,181,252,1261,0,Bison Dele
7,183,1999,00,1610612765,DET,30.0,49,48,1177.0,216,431,0.501,0,1,0.0,81,118,0.686,92,180,272,71,38,40,111,181,513,0,Bison Dele
0,2568,2005,00,1610612765,DET,22.0,30,4,460.0,42,117,0.359,9,35,0.257,23,40,0.575,13,42,55,38,22,6,23,44,116,0,Carlos Delfino
1,2568,2006,00,1610612765,DET,23.0,68,1,726.0,91,226,0.403,20,60,0.333,45,67,0.672,28,85,113,44,21,15,36,86,247,0,Carlos Delfino
2,2568,2007,00,1610612765,DET,24.0,82,1,1372.0,156,376,0.415,46,138,0.333,70,89,0.787,67,199,266,88,46,8,61,97,428,0,Carlos Delfino
3,2568,2008,00,1610612761,TOR,25.0,82,0,1928.0,251,632,0.397,120,314,0.382,116,156,0.744,66,293,359,145,69,11,75,177,738,0,Carlos Delfino
4,2568,2010,00,1610612749,MIL,27.0,75,66,2279.0,299,732,0.408,134,365,0.367,93,119,0.782,51,343,394,202,80,21,119,138,825,0,Carlos Delfino
5,2568,2011,00,1610612749,MIL,28.0,49,40,1590.0,200,513,0.39,105,284,0.37,60,75,0.8,24,176,200,112,76,8,57,72,565,0,Carlos Delfino
6,2568,2012,00,1610612749,MIL,29.0,54,53,1537.0,182,453,0.402,86,239,0.36,38,48,0.792,20,188,208,123,79,10,66,99,488,0,Carlos Delfino
7,2568,2013,00,1610612745,HOU,30.0,67,5,1689.0,251,620,0.405,158,421,0.375,48,56,0.857,18,202,220,135,68,9,72,114,708,0,Carlos Delfino
0,1629116,2019,00,1610612746,LAC,24.0,2,0,15.0,1,5,0.2,0,0,0.0,1,2,0.5,2,2,4,0,1,0,0,2,3,0,Angel Delgado
1,960,1998,00,1610612766,CHH,24.0,3,0,34.0,3,4,0.75,1,1,1.0,1,2,0.5,0,2,2,3,0,0,4,8,8,0,Tony Delk
2,960,1998,00,1610612744,GSW,24.0,74,9,1647.0,311,794,0.392,41,156,0.263,110,149,0.738,38,132,170,169,73,12,105,88,773,0,Tony Delk
